DatasetID,Ref_L,Ref_a,Ref_b,Sam_L,Sam_a,Sam_b,dV,dV_scaled,dE,Ratio,F,Is_Outlier
Raymond-Surface,15.005528173,-0.337109104762,-1.24647350864,11.6530471543,-0.644873546984,-0.922498484521,2.0348,1.8184442884,2.23632033125,1.22979865015,1.11897846581,False
Raymond-Surface,19.1041063809,0.0602472385173,-0.800784799873,15.005528173,-0.337109104762,-1.24647350864,2.9402,2.62757514092,2.84414719873,1.08242278382,1.11897846581,False
Raymond-Surface,22.422814204,-0.347158780602,-1.24367068531,19.4659737212,-0.0996403919871,-1.80225751421,3.2016,2.86118106631,2.16351972964,0.756163164614,1.11897846581,False
Raymond-Surface,29.9378632167,0.249146311686,-0.206296534465,26.8763733995,0.187588938763,-1.06767979016,3.0463,2.72239376634,2.4735919045,0.908609156797,1.11897846581,False
Raymond-Surface,34.4764747339,-0.0595907358632,-0.420277600386,31.9209086097,-0.448766438967,-1.09972471114,2.9102,2.60076497351,2.22923711904,0.857146701739,1.11897846581,False
Raymond-Surface,45.4715651721,-0.0347400019196,-0.177390612237,42.4353164934,0.147965572417,-0.62502847498,3.2649,2.91775051956,2.87661031837,0.98590002781,1.11897846581,False
Raymond-Surface,60.7061874146,-0.287437552035,-0.460062449762,58.2607802994,-0.311081452904,-0.985060469045,2.8213,2.52131751074,2.22557319051,0.882702468464,1.11897846581,False
Raymond-Surface,71.170416207,-0.209260818325,0.0707205785916,68.3029749866,-0.370591511746,-0.214603147431,3.2809,2.93204927551,2.25539344312,0.769220852445,1.11897846581,False
Raymond-Surface,83.4622686085,-0.555843754142,-0.300405743496,80.7465218747,-0.304111436631,0.528676254456,2.5063,2.23981075291,2.04612891459,0.91352758796,1.11897846581,False
Raymond-Surface,90.5607115283,-0.425528109475,-0.011740705175,88.0476022156,-0.291502047365,0.278010945651,2.0479,1.83015139484,1.62262437325,0.886606636932,1.11897846581,False
Raymond-Surface,93.3614294587,-0.314174896121,0.451063425083,90.5607115283,-0.425528109475,-0.011740705175,2.6047,2.32774810202,1.78983467142,0.768912525315,1.11897846581,False
Raymond-Surface,86.0275231645,-0.419186158853,0.2706736709,83.4622686085,-0.555843754142,-0.300405743496,2.8066,2.50818052871,1.79379847213,0.715179171356,1.11897846581,False
Raymond-Surface,95.6373282804,-0.0927344064232,0.788705115327,93.3614294587,-0.314174896121,0.451063425083,2.2868,2.04364969467,1.4452519691,0.70719163508,1.11897846581,False
Raymond-Surface,24.4180596723,0.302671863419,0.290854496948,22.4032758129,-0.0970338654726,-1.01438714014,2.6474,2.36590790697,2.02185304626,0.854578084086,1.11897846581,False
Raymond-Surface,30.2544493804,-0.0906150320429,-0.720300357403,26.1863770457,-0.385338070247,-0.39871681056,3.5426,3.16592330257,3.12836893469,0.988137941354,1.11897846581,False
Raymond-Surface,34.0878812161,0.275962555412,-0.276487920068,31.8210037154,-0.579430537321,-0.598396069949,3.3613,3.00390052418,2.23804484,0.745046256357,1.11897846581,False
Raymond-Surface,40.7902400445,-0.0196479934353,-0.25080819697,37.3715019457,-0.582736160662,-0.492282340579,3.5594,3.18093699633,3.09010480092,0.971444830403,1.11897846581,False
Raymond-Surface,45.0118601502,-0.851522654357,-0.083603398883,42.7252410596,-0.456855310513,-0.253701345895,3.0158,2.6951367628,2.20952728305,0.819820097274,1.11897846581,False
Raymond-Surface,71.4322398025,-0.0656232753603,-0.18268418111,68.2830850784,-0.00244149344686,-0.59459304476,2.5342,2.2647442086,2.4752852559,1.09296460347,1.11897846581,False
Raymond-Surface,93.0262333516,-0.70113451566,0.864037742592,90.599030729,-0.35046888836,0.378739134805,2.8213,2.52131751074,1.64432028158,0.652167081128,1.11897846581,False
Raymond-Surface,10.4124707705,-0.551921866341,-1.49367505187,7.66948018977,-0.5015378245,-1.26286395858,1.2855,1.14881567365,1.71798207982,1.49543753557,1.11897846581,False
Raymond-Surface,15.005528173,-0.337109104762,-1.24647350864,11.6530471543,-0.644873546984,-0.922498484521,1.8008,1.60932498258,2.23632033125,1.38960145121,1.11897846581,False
Raymond-Surface,19.1041063809,0.0602472385173,-0.800784799873,15.005528173,-0.337109104762,-1.24647350864,2.4596,2.19807625897,2.84414719873,1.2939256257,1.11897846581,False
Raymond-Surface,22.422814204,-0.347158780602,-1.24367068531,19.4659737212,-0.0996403919871,-1.80225751421,2.7327,2.44213814965,2.16351972964,0.885912097131,1.11897846581,False
Raymond-Surface,29.9378632167,0.249146311686,-0.206296534465,26.8763733995,0.187588938763,-1.06767979016,2.6863,2.40067175738,2.4735919045,1.03037489273,1.11897846581,False
Raymond-Surface,34.4764747339,-0.0595907358632,-0.420277600386,31.9209086097,-0.448766438967,-1.09972471114,3.3729,3.01426712224,2.22923711904,0.739561899671,1.11897846581,False
Raymond-Surface,45.4715651721,-0.0347400019196,-0.177390612237,42.4353164934,0.147965572417,-0.62502847498,3.1179,2.78638069923,2.87661031837,1.03238237301,1.11897846581,False
Raymond-Surface,60.7061874146,-0.287437552035,-0.460062449762,58.2607802994,-0.311081452904,-0.985060469045,3.3729,3.01426712224,2.22557319051,0.738346370861,1.11897846581,False
Raymond-Surface,71.170416207,-0.209260818325,0.0707205785916,68.3029749866,-0.370591511746,-0.214603147431,3.6131,3.228927196,2.25539344312,0.698496220638,1.11897846581,False
Raymond-Surface,83.4622686085,-0.555843754142,-0.300405743496,80.7465218747,-0.304111436631,0.528676254456,3.8834,3.47048680439,2.04612891459,0.589579799584,1.11897846581,False
Raymond-Surface,90.5607115283,-0.425528109475,-0.011740705175,88.0476022156,-0.291502047365,0.278010945651,3.2524,2.90657961647,1.62262437325,0.558259049248,1.11897846581,False
Raymond-Surface,93.3614294587,-0.314174896121,0.451063425083,90.5607115283,-0.425528109475,-0.011740705175,3.742,3.34412154865,1.78983467142,0.535218186715,1.11897846581,False
Raymond-Surface,86.0275231645,-0.419186158853,0.2706736709,83.4622686085,-0.555843754142,-0.300405743496,3.3037,2.95242500274,1.79379847213,0.607567836767,1.11897846581,False
Raymond-Surface,95.6373282804,-0.0927344064232,0.788705115327,93.3614294587,-0.314174896121,0.451063425083,3.0436,2.71998085127,1.4452519691,0.531346376364,1.11897846581,False
Raymond-Surface,24.4180596723,0.302671863419,0.290854496948,22.4032758129,-0.0970338654726,-1.01438714014,2.882,2.57556341614,2.02185304626,0.785013886124,1.11897846581,False
Raymond-Surface,30.2544493804,-0.0906150320429,-0.720300357403,26.1863770457,-0.385338070247,-0.39871681056,3.4784,3.10854954431,3.12836893469,1.00637576789,1.11897846581,False
Raymond-Surface,34.0878812161,0.275962555412,-0.276487920068,31.8210037154,-0.579430537321,-0.598396069949,4.0384,3.60900600269,2.23804484,0.620127768792,1.11897846581,False
Raymond-Surface,40.7902400445,-0.0196479934353,-0.25080819697,37.3715019457,-0.582736160662,-0.492282340579,3.7234,3.32749924485,3.09010480092,0.928656800058,1.11897846581,False
Raymond-Surface,45.0118601502,-0.851522654357,-0.083603398883,42.7252410596,-0.456855310513,-0.253701345895,2.89,2.58271279412,2.20952728305,0.855506383862,1.11897846581,False
Raymond-Surface,71.4322398025,-0.0656232753603,-0.18268418111,68.2830850784,-0.00244149344686,-0.59459304476,3.7141,3.31918809295,2.4752852559,0.745750221616,1.11897846581,False
Raymond-Surface,93.0262333516,-0.70113451566,0.864037742592,90.599030729,-0.35046888836,0.378739134805,5.3419,4.77390777678,1.64432028158,0.344439054641,1.11897846581,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,26.600000001,13.5290149415,-23.9419246243,2.3,1.79347093018,2.71858419555,1.51582283816,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.0999999998,14.0520730613,-23.289036963,4.2,3.2750338725,3.20587338517,0.978882512357,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,26.9999999999,13.9589800753,-20.8604140739,2.9,2.26133291197,3.85579479599,1.70509825227,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,26.900000001,13.5808920678,-18.9327591867,4.4,3.43098786643,4.42719548331,1.29035591371,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.3000000005,14.7502160727,-23.2095050581,4.6,3.58694186036,3.72564488279,1.03866887946,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.0999999998,13.4118940609,-24.6927336954,3.0,2.33930990893,2.71567282608,1.16088630057,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,31.0,15.6882810802,-19.0779410899,7.9,6.16018276018,6.86275259857,1.11405016145,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,30.2000000001,14.9907009396,-17.5752350085,6.3,4.91255080875,6.76561469568,1.37721012139,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.3999999992,13.6478613551,-19.2534641306,5.2,4.05480384215,4.38166929969,1.08061190387,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,26.900000001,12.4999228187,-25.6125346259,3.5,2.72919489375,2.51699858409,0.922249484585,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,26.699999999,15.0491163699,-18.8237641418,4.8,3.74289585429,5.50135672006,1.46981292941,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.0999999998,13.8666053735,-22.9337579831,2.8,2.183355915,3.15083373891,1.44311503098,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,26.9999999999,14.1447438621,-23.4667045258,4.1,3.19705687554,3.22123575849,1.00756285668,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.8999999969,11.9835129901,22.7351141811,2.8,2.183355915,2.6952997896,1.23447568538,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.4999999944,9.33765010715,22.6507900737,3.3,2.57324089982,3.57816573762,1.39052886104,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.8,8.2552444813,22.6420170978,4.5,3.5089648634,4.36079065618,1.24275700269,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.8999999969,8.17252507863,24.7874934902,5.2,4.05480384215,5.40317468746,1.33253663995,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,50.0999999996,6.32191115417,20.4448878665,4.1,3.19705687554,5.20716908227,1.62873833184,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.8999999969,11.7352184521,23.2009622317,3.9,3.04110288161,2.96455057188,0.974827451517,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.8,9.03633573012,22.7726730311,3.6,2.80717189072,3.88287704123,1.38319888927,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.2999999951,8.1311257429,20.0111167599,2.7,2.10537891804,3.25204770543,1.54463772652,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.2000000057,6.98283137286,21.9143803446,3.5,2.72919489375,5.00990176761,1.83567021142,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,53.3000000008,11.4851058732,19.9271760039,5.1,3.97682684518,4.4119965374,1.10942636156,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.3999999972,7.84933340612,22.785915941,4.5,3.5089648634,4.67509921977,1.33233001804,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,82.7000000006,-1.7661699344,22.2299492515,3.2,2.49526390286,4.19776480093,1.68229292145,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,81.1000000026,-3.14038063879,20.2580356806,3.8,2.96312588465,3.45677558347,1.1665976128,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,78.1000000014,-3.91000457554,22.3607214628,2.9,2.26133291197,2.80006088001,1.23823470007,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,79.9000000014,-5.5551024322,22.5251156967,5.8,4.52266582393,4.60595296631,1.01841549777,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,77.9000000016,-6.07342760346,20.5200749782,3.7,2.88514888768,4.72429112159,1.63745141257,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,77.5999999971,-4.6335813559,22.9366502233,3.5,2.72919489375,3.37978714851,1.23838248278,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,80.8999999977,-7.53428235893,19.9229663651,6.8,5.30243579358,6.70946951661,1.26535610761,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,77.5999999971,-6.66759125367,19.2796064879,4.1,3.19705687554,5.46139778198,1.70825793678,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,77.6999999981,-6.35871991934,19.2783993253,4.0,3.11907987857,5.18119902641,1.6611305988,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.400000001,-16.9767857219,-2.76201860819,2.7,2.10537891804,2.90863042908,1.38152348927,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,31.299999999,-19.1642857093,-1.17053537448,3.1,2.4172869059,3.95761299111,1.63721277001,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.7999999989,-17.7299999936,-1.57705421602,2.3,1.79347093018,2.87730775389,1.60432360819,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.4999999991,-17.5767857092,-2.8100896704,2.6,2.02740192107,3.21735299707,1.58693397872,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.9000000006,-18.6910714328,-0.577796548597,2.4,1.87144792714,3.29287139985,1.75953140458,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,33.5999999991,-15.0396428489,-1.34875599344,3.9,3.04110288161,3.68830599615,1.21281855292,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,30.599999999,-13.3371428486,-6.41565432748,4.2,3.2750338725,5.16904848519,1.57831909117,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.3,-17.7425000056,-2.36932347946,2.4,1.87144792714,3.11154298809,1.66263936226,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,30.2000000001,-17.9567857144,-3.52758370669,4.2,3.2750338725,3.79227260047,1.15793385599,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.1999999996,-16.4285714233,-4.37058815534,4.3,3.35301086947,3.63610586151,1.0844300848,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.1999999996,-15.277142859,-5.08123076745,3.8,2.96312588465,3.92392774789,1.32425279946,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.3,-14.1396428598,-5.84469844038,4.0,3.11907987857,4.50126973443,1.443140256,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.3,-14.2442857162,-4.7010982221,3.9,3.04110288161,3.62459263573,1.1918678114,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.9999999996,-18.0196428581,-1.7036640828,2.6,2.02740192107,3.10579894611,1.53191082332,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.4999999944,-2.73949456829,-3.44313366909,5.8,4.52266582393,4.45675711795,0.98542702279,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.4999999944,-4.98752666185,-4.16828232766,5.6,4.36671183,4.81417065456,1.10247042671,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.0999999975,-8.82637565514,-3.23343360223,7.5,5.84827477233,6.27621829788,1.0731743193,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.0000000005,-5.66359725485,-4.44563448209,7.6,5.92625176929,5.17238270524,0.872791590131,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.0999999975,-8.7991636889,-2.32049953895,7.2,5.61434378143,5.89582534267,1.05013614631,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.2999999951,-0.644873618449,-4.1501973473,5.9,4.6006428209,6.42999925325,1.39763061458,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.0999999975,-3.91581131979,-4.27860045277,5.8,4.52266582393,4.81386168792,1.06438588994,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.3999999972,-6.79362584716,-4.22452932967,5.6,4.36671183,5.52075673563,1.26428235949,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.8,-1.45351073871,-4.888487136,7.1,5.53636678447,6.37440145204,1.15136906571,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.3999999972,-2.79531307277,-3.13468094382,5.5,4.28873483304,4.15548276894,0.968929749848,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.3999999972,-5.91846751912,-3.54707518893,4.9,3.82087285125,4.6360884864,1.21335848297,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.8999999969,-5.27565831175,-5.47059679301,6.8,5.30243579358,5.9423176437,1.12067696339,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.0999999975,-5.20733595781,-4.215880964,6.3,4.91255080875,4.86790320494,0.990911523249,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,48.8999999954,-2.08708663768,-4.09927669952,5.0,3.89884984822,5.31170160056,1.36237654882,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.9999999985,-5.37943483478,-3.46722955228,7.0,5.45838978751,4.46678292081,0.818333445339,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,26.699999999,15.5033735918,-25.0977171777,3.4,2.65121789679,3.83148868783,1.44518060642,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.3999999992,16.2408148708,-23.1759774762,5.6,4.36671183,4.74437119886,1.08648598386,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.3000000005,16.8673629357,-20.1787528821,5.7,4.44468882697,6.18578705731,1.39172556238,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.3000000005,16.1521771021,-17.8862286393,6.2,4.83457381179,6.71465214837,1.38888191799,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.599999999,17.1780819979,-23.2405572174,5.4,4.21075783608,5.36450008576,1.27399871819,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.3000000005,15.2997743036,-25.6890425396,4.4,3.43098786643,3.7531646778,1.09390205501,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,32.999999999,18.7909286745,-16.7910988324,10.5,8.18758468126,10.2150470277,1.24762642774,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,32.0999999991,17.8388621179,-14.9888291132,9.5,7.40781471161,10.1108975577,1.36489612002,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.599999999,15.4823517702,-17.4122595993,7.7,6.00422876626,6.53799108577,1.08889773196,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.1999999994,13.8914919317,-26.702742417,4.9,3.82087285125,3.23505826965,0.846680430256,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,26.900000001,18.0197010898,-17.3288883791,7.7,6.00422876626,8.09858733952,1.34881392012,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.5,16.5925733839,-24.0276196978,5.1,3.97682684518,4.77585647742,1.20092140376,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.3000000005,16.685573298,-23.9631309246,5.3,4.13278083911,4.82170735291,1.16669805165,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.8999999969,11.1162363944,25.1531168707,4.7,3.66491885732,4.1319814623,1.12744145864,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.3999999972,8.96040573867,25.1515631459,4.5,3.5089648634,5.03122234988,1.43381952962,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,50.8000000056,6.01027078802,23.9576009915,6.2,4.83457381179,6.82732155158,1.41218684777,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.9999999985,5.86372803603,27.4813881289,9.1,7.09590672376,8.04072773076,1.13315014469,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,50.3000000032,3.70714743579,20.9749149794,6.6,5.14648179965,7.93641571926,1.54210507842,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.9999999985,11.8622843895,25.5837098382,5.3,4.13278083911,4.18044422792,1.01153300663,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.8,8.16709983071,25.3151828009,5.4,4.21075783608,5.62793435815,1.33656091783,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.3999999972,6.43595243609,21.4555008515,4.4,3.43098786643,5.3379999744,1.55582012593,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.0999999975,5.25046036241,23.5211110628,5.6,4.36671183,7.07474111403,1.62015296394,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,55.3000000001,12.0513578682,21.1010609659,8.0,6.23815975715,6.44123846833,1.03255426585,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.3999999972,6.79120709247,24.6827775265,6.6,5.14648179965,6.26450864399,1.21724099839,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,85.5,-2.5927528725,23.1552938301,4.5,3.5089648634,6.18485809903,1.76258764046,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,83.500000001,-4.2513275771,20.1565427011,6.4,4.99052780572,5.43206954217,1.08847595959,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,78.899999998,-4.58861745739,24.270034803,3.9,3.04110288161,3.79673150394,1.2484719037,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,81.6999999993,-7.88580158558,23.7237040368,7.4,5.77029777536,6.87301836675,1.1911028918,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,77.9000000016,-7.93775456142,20.3034985434,5.7,4.44468882697,6.42062131707,1.44456036565,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,77.5,-6.84476779401,24.2526112832,4.3,3.35301086947,5.22513851273,1.55834225302,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,82.2999999977,-10.1844686708,19.387795072,7.8,6.08220576322,9.23821828177,1.51889275724,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,77.6999999981,-9.37359129634,18.7919074587,5.5,4.28873483304,7.95264219641,1.85430960552,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,77.8000000005,-7.93000044171,18.4695720816,5.4,4.21075783608,6.80905134049,1.61706077755,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.1999999996,-18.7110714324,-4.30532298511,3.7,2.88514888768,4.40098965708,1.52539429624,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,32.5999999996,-21.9299999938,-1.75359630676,4.5,3.5089648634,5.87813189675,1.67517547926,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.7999999989,-19.5271428588,-2.60397616009,2.9,2.26133291197,4.16125768981,1.84017915619,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.6000000009,-19.0285714302,-4.69824109534,3.4,2.65121789679,4.72475242518,1.78210641642,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,30.2999999997,-20.8771428605,-0.977192983129,2.9,2.26133291197,4.65376849464,2.05797583806,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,35.7999999999,-15.4271428569,-2.31587203791,5.0,3.89884984822,5.6373841599,1.44590953213,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,31.2000000011,-12.1710714357,-8.76726982713,6.9,5.38041279054,7.2883851582,1.35461449557,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.400000001,-19.411071432,-3.90516401386,3.1,2.4172869059,4.53513657701,1.87612672949,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,30.0999999997,-19.6442857149,-5.50109432659,6.1,4.75659681483,5.37629307448,1.13028143519,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.1999999996,-16.9371428548,-7.1897977607,6.2,4.83457381179,5.56786880636,1.15167727769,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.400000001,-15.2485714382,-7.73893205722,6.4,4.99052780572,5.83767610277,1.16975124276,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.3,-13.8710714341,-8.17333331214,5.1,3.97682684518,6.27375719041,1.57757866627,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.6000000009,-13.182499999,-7.7660603748,6.7,5.22445879661,6.11173082556,1.16983041947,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,30.2999999997,-19.7585714317,-3.09820191373,3.5,2.72919489375,4.48814045817,1.64449247228,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.8999999969,0.788943572018,-4.63331070363,6.4,4.99052780572,8.05856193951,1.61477147373,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.9999999985,-2.69144755158,-7.74571559018,8.5,6.62804474197,7.92392851964,1.1955152429,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.3999999972,-9.66836352074,-6.40958244908,8.1,6.31613675411,8.29450511028,1.31322443341,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.4999999944,-8.7667965722,-5.59493318392,8.5,6.62804474197,7.3930592738,1.11542084606,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.2000000057,-9.84443764599,-4.90785574544,7.8,6.08220576322,7.69243672831,1.26474457257,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.3999999972,4.34666622632,-1.16468570937,7.9,6.16018276018,11.371429888,1.84595657803,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.6000000055,-9.04491108857,-4.02487066616,7.0,5.45838978751,6.80762663136,1.24718587283,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.7000000011,-5.13304251931,-7.87476186893,7.1,5.53636678447,7.68983712719,1.38896814943,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,50.3000000032,4.05688846023,-1.08703999,7.5,5.84827477233,11.0901354513,1.8963088916,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.0999999975,-2.89659836525,-3.95217888271,7.2,5.61434378143,4.78444917871,0.852183151757,1.28242948425,False
